gene_id,gene_type,gene_short_name,merged_logit_coeff
ENSMUSG00000025743.14,protein_coding,Sdc3,0.07601732394827465
ENSMUSG00000035953.13,protein_coding,Tmem55b,0.07600295715862394
ENSMUSG00000017176.17,protein_coding,Nt5c3b,0.07599580989260779
ENSMUSG00000042826.13,protein_coding,Fgf11,0.07596413250163073
ENSMUSG00000019796.12,protein_coding,Lrp11,0.07596072740731107
ENSMUSG00000066892.14,protein_coding,Fbxl12,0.07589560017775782
ENSMUSG00000032673.5,protein_coding,Prorsd1,0.07589296622160133
ENSMUSG00000034617.6,protein_coding,Mtrr,0.07587026327928363
ENSMUSG00000019906.14,protein_coding,Lin7a,0.07586428369895643
ENSMUSG00000036120.10,protein_coding,Rfxank,0.07583835218817545
ENSMUSG00000003824.12,protein_coding,Syce2,0.07582252170134508
ENSMUSG00000037813.13,protein_coding,D630003M21Rik,0.07581651645122447
ENSMUSG00000027984.8,protein_coding,Hadh,0.07577188710148416
ENSMUSG00000025602.13,protein_coding,Zfp202,0.07574847309158178
ENSMUSG00000003269.16,protein_coding,Cyth2,0.07574795992075785
ENSMUSG00000040396.12,protein_coding,Abhd13,0.07571221893441873
ENSMUSG00000022619.5,protein_coding,Mapk8ip2,0.07566732027134297
ENSMUSG00000022339.8,protein_coding,Ebag9,0.07561304130900612
ENSMUSG00000025787.6,protein_coding,Tgm4,0.07559843129430836
ENSMUSG00000042364.10,protein_coding,Snx18,0.0755897842372576
ENSMUSG00000030283.7,protein_coding,St8sia1,0.07558643467953112
ENSMUSG00000028068.14,protein_coding,Iqgap3,0.07558279615327003
ENSMUSG00000033285.15,protein_coding,Wdr3,0.07558036527189228
ENSMUSG00000001948.10,protein_coding,Spa17,0.07557835857347786
ENSMUSG00000037406.7,protein_coding,Htra4,0.07555967682368983
ENSMUSG00000038074.16,protein_coding,Fkbp14,0.07552802637562411
ENSMUSG00000054160.2,protein_coding,Nkx2-4,0.07552143541417052
ENSMUSG00000040725.13,protein_coding,Hnrnpul1,0.07545101852171784
ENSMUSG00000026972.15,protein_coding,Arrdc1,0.07545015964708024
ENSMUSG00000053841.15,protein_coding,Txlna,0.07544154352318225
ENSMUSG00000031628.9,protein_coding,Casp3,0.0754382630031246
ENSMUSG00000078937.8,protein_coding,Cpt1b,0.07543621111805215
ENSMUSG00000047757.16,protein_coding,Fancb,0.07543550841306802
ENSMUSG00000020821.17,protein_coding,Kif1c,0.07541816967949459
ENSMUSG00000036863.12,protein_coding,Syde2,0.07539105997028994
ENSMUSG00000031799.9,protein_coding,Tpm4,0.0753546536227758
ENSMUSG00000035469.17,protein_coding,Rcbtb1,0.07533544181424293
ENSMUSG00000041771.13,protein_coding,Slc24a4,0.07532915500323684
ENSMUSG00000063108.15,protein_coding,Zfp26,0.07531531903775206
ENSMUSG00000028655.11,protein_coding,Mfsd2a,0.07527292864411873
ENSMUSG00000028172.5,protein_coding,Tacr3,0.0752428586083234
ENSMUSG00000025939.17,protein_coding,Ube2w,0.07521269750291665
ENSMUSG00000032083.8,protein_coding,Apoa1,0.07520734686044574
ENSMUSG00000040433.16,protein_coding,Zbtb38,0.07518014096148723
ENSMUSG00000020439.17,protein_coding,Smtn,0.07517725251182708
ENSMUSG00000045268.13,protein_coding,Zfp691,0.07515416971251122
ENSMUSG00000018661.17,protein_coding,Cog1,0.07513799240436166
ENSMUSG00000025340.14,protein_coding,Rabgef1,0.0751204808146807
ENSMUSG00000027419.9,protein_coding,Pcsk2,0.07511124009819198
ENSMUSG00000022024.9,protein_coding,Sugt1,0.07509626702359505
ENSMUSG00000020513.15,protein_coding,Tubd1,0.07507233911833998
ENSMUSG00000078653.4,protein_coding,Cntd1,0.07506703820629029
ENSMUSG00000030493.13,protein_coding,Faap24,0.07506271639416827
ENSMUSG00000005681.12,protein_coding,Apoa2,0.07503421052028307
ENSMUSG00000024601.8,protein_coding,Isoc1,0.07501623930131027
ENSMUSG00000062526.3,protein_coding,Mppe1,0.07500058224324309
ENSMUSG00000036986.16,protein_coding,Pml,0.07496511299977388
ENSMUSG00000037458.14,protein_coding,Azin1,0.07490413788957373
ENSMUSG00000007610.15,protein_coding,Gtpbp3,0.07484527107941502
ENSMUSG00000001211.14,protein_coding,Agpat3,0.07484399807116934
ENSMUSG00000048732.5,protein_coding,Klhl11,0.07482854993629626
ENSMUSG00000027004.3,protein_coding,Frzb,0.07481068096218264
ENSMUSG00000038671.15,protein_coding,Arfrp1,0.07478663209567982
ENSMUSG00000026890.19,protein_coding,Lhx6,0.0747669012926702
ENSMUSG00000066191.11,protein_coding,Anks6,0.07476651407961464
ENSMUSG00000024423.5,protein_coding,Impact,0.07476184473034066
ENSMUSG00000061079.14,protein_coding,Zfp143,0.07473551042659482
ENSMUSG00000028114.16,protein_coding,Mettl14,0.07472428901940237
ENSMUSG00000051041.7,protein_coding,Olfml1,0.07470243054993167
ENSMUSG00000003436.11,protein_coding,Dll3,0.07469017086502462
ENSMUSG00000064181.5,protein_coding,Rab3ip,0.07468855023640518
ENSMUSG00000019992.8,protein_coding,Mtfr2,0.07466375023132417
ENSMUSG00000022760.15,protein_coding,Thap7,0.07466356633088486
ENSMUSG00000035699.7,protein_coding,Slc51a,0.07465056191213315
ENSMUSG00000036528.15,protein_coding,Ppfibp2,0.07463228241665675
ENSMUSG00000033416.14,protein_coding,Gucd1,0.07460812959793779
ENSMUSG00000048349.9,protein_coding,Pou4f1,0.07457633809909436
ENSMUSG00000063856.7,protein_coding,Gpx1,0.07455545712731494
ENSMUSG00000046794.9,protein_coding,Ppp1r3b,0.07454447975242726
ENSMUSG00000032526.11,protein_coding,Deb1,0.07453924662237348
ENSMUSG00000043207.10,protein_coding,Zmpste24,0.07453445439220358
ENSMUSG00000024668.7,protein_coding,Sdhaf2,0.07452222937465361
ENSMUSG00000008976.16,protein_coding,Gabpa,0.0745197257457271
ENSMUSG00000058454.15,protein_coding,Dhcr7,0.07450700158466655
ENSMUSG00000058656.12,protein_coding,Samd12,0.0744825046846387
ENSMUSG00000020305.13,protein_coding,Asb3,0.07447030547193026
ENSMUSG00000031065.14,protein_coding,Cdk16,0.07444893475493694
ENSMUSG00000070283.4,protein_coding,Ndufaf3,0.07444133807769146
ENSMUSG00000027243.8,protein_coding,Harbi1,0.07443892816871245
ENSMUSG00000041361.13,protein_coding,Myzap,0.07443752495229972
ENSMUSG00000033063.7,protein_coding,Cntnap3,0.07437465376616881
ENSMUSG00000023988.8,protein_coding,Bysl,0.07437355746540929
ENSMUSG00000064141.14,protein_coding,Zfp69,0.07436288774716603
ENSMUSG00000010660.3,protein_coding,Plcd1,0.07435855055862604
ENSMUSG00000036880.9,protein_coding,Acaa2,0.0743493941813549
ENSMUSG00000037636.6,protein_coding,Slc25a43,0.07433436798622298
ENSMUSG00000090035.3,protein_coding,Galnt4,0.07431759456872278
ENSMUSG00000031519.3,protein_coding,Asb5,0.0743130263915245
ENSMUSG00000027208.14,protein_coding,Fgf7,0.07429072602239385
ENSMUSG00000101678.3,protein_coding,Gm29609,0.07428386709741365
ENSMUSG00000063652.10,protein_coding,Slc22a21,0.07427632142697366
ENSMUSG00000047694.12,protein_coding,Yipf6,0.0742581900906868
ENSMUSG00000044550.11,protein_coding,Tceal3,0.07421211199828388
ENSMUSG00000020935.8,protein_coding,Dcakd,0.07419151074266772
ENSMUSG00000025245.14,protein_coding,Lztfl1,0.07419007593340934
ENSMUSG00000034893.7,protein_coding,Cog3,0.07415858203096713
ENSMUSG00000031162.14,protein_coding,Gata1,0.07411223540099673
ENSMUSG00000047777.9,protein_coding,Phf13,0.07408696700137198
ENSMUSG00000037992.16,protein_coding,Rara,0.07406397623777666
ENSMUSG00000020741.17,protein_coding,Cluh,0.07405994006150497
ENSMUSG00000052137.11,protein_coding,Rbm12b2,0.07405158253107695
ENSMUSG00000004788.11,protein_coding,Eif2b2,0.07404443897505274
ENSMUSG00000026279.14,protein_coding,Thap4,0.07402650421380873
ENSMUSG00000020151.16,protein_coding,Ptprr,0.0740218048584419
ENSMUSG00000071181.1,protein_coding,3830408C21Rik,0.07394851103078001
ENSMUSG00000025658.16,protein_coding,Cnksr2,0.07394559950876585
ENSMUSG00000021203.15,protein_coding,Otub2,0.07394367680247185
ENSMUSG00000006205.13,protein_coding,Htra1,0.07394310402341414
ENSMUSG00000042215.8,protein_coding,Bag2,0.07390351981888166
ENSMUSG00000063362.13,protein_coding,Alg11,0.07390069180671542
ENSMUSG00000055912.8,protein_coding,Tmem150a,0.07388715983160739
ENSMUSG00000025608.9,protein_coding,Podxl,0.07387369694402895
ENSMUSG00000053453.8,protein_coding,Thoc7,0.07387323724831817
ENSMUSG00000042447.13,protein_coding,Mios,0.07384676264596789
ENSMUSG00000040414.7,protein_coding,Slc25a28,0.07381659689678259
ENSMUSG00000026035.15,protein_coding,Ppil3,0.07379874410219309
ENSMUSG00000035949.15,protein_coding,Fbxw2,0.07376817750873646
ENSMUSG00000005687.14,protein_coding,Bcas2,0.07372379388445846
ENSMUSG00000034724.17,protein_coding,Cnot6l,0.0736895834959263
ENSMUSG00000070476.10,protein_coding,Fam217b,0.07365812487138793
ENSMUSG00000027940.18,protein_coding,Tpm3,0.0736496447130513
ENSMUSG00000034118.15,protein_coding,Tpst1,0.07361768036461418
ENSMUSG00000041084.8,protein_coding,Ostc,0.07361709866134739
ENSMUSG00000001942.8,protein_coding,Siae,0.073607605286961
ENSMUSG00000036160.13,protein_coding,Surf6,0.07358873776017977
ENSMUSG00000028607.16,protein_coding,Cpt2,0.07355435500012927
ENSMUSG00000045624.15,protein_coding,Esf1,0.0735495246034876
ENSMUSG00000005846.11,protein_coding,Rsl1d1,0.0735461457843874
ENSMUSG00000092416.2,protein_coding,Zfp141,0.07353987301953038
ENSMUSG00000030286.6,protein_coding,Emc3,0.0735192971922565
ENSMUSG00000016252.7,protein_coding,Atp5e,0.07350157861521969
ENSMUSG00000029924.12,protein_coding,Slc37a3,0.07348776103148841
ENSMUSG00000036775.12,protein_coding,Decr2,0.073471827156735
ENSMUSG00000018446.8,protein_coding,C1qbp,0.07346327336620673
ENSMUSG00000002006.12,protein_coding,Pdzd4,0.073450510470146
ENSMUSG00000021235.13,protein_coding,Coq6,0.07345009982516519
ENSMUSG00000022421.18,protein_coding,Nptxr,0.07344815632072496
ENSMUSG00000047613.10,protein_coding,A430005L14Rik,0.07341376214947502
ENSMUSG00000034854.8,protein_coding,Mfsd12,0.07339725251985671
ENSMUSG00000033629.6,protein_coding,Hacd3,0.0733938188546044
ENSMUSG00000019989.7,protein_coding,Enpp3,0.07339334013087595
ENSMUSG00000025240.9,protein_coding,Sacm1l,0.07336954111127125
ENSMUSG00000056952.13,protein_coding,Tatdn2,0.07336215408070274
ENSMUSG00000035232.8,protein_coding,Pdk3,0.07336081726213023
ENSMUSG00000061273.3,protein_coding,Mmgt1,0.07335369889011967
ENSMUSG00000047658.6,protein_coding,Gal3st3,0.07334519481592056
ENSMUSG00000048310.8,protein_coding,Pskh1,0.07333861974563559
ENSMUSG00000048076.14,protein_coding,Arf1,0.07333016255533113
ENSMUSG00000099689.6,protein_coding,Zfp383,0.07332378509309725
ENSMUSG00000010044.12,protein_coding,Zmynd10,0.07331408034492634
ENSMUSG00000005705.10,protein_coding,Agrp,0.07330777772714418
ENSMUSG00000062210.13,protein_coding,Tnfaip8,0.07330696084690402
ENSMUSG00000042678.16,protein_coding,Myo15,0.07326047298507975
ENSMUSG00000032334.10,protein_coding,Loxl1,0.07324166654224529
ENSMUSG00000030111.9,protein_coding,A2m,0.07320549448879603
ENSMUSG00000030246.11,protein_coding,Ldhb,0.07319351083807296
ENSMUSG00000029192.17,protein_coding,Tbc1d14,0.07318503563271905
ENSMUSG00000024830.16,protein_coding,Rps6kb2,0.07316653992749858
ENSMUSG00000058093.12,protein_coding,Zfp729b,0.07311354493937687
ENSMUSG00000040557.14,protein_coding,Wbscr27,0.0731118758243931
ENSMUSG00000021258.9,protein_coding,Ccnk,0.07307248797696314
ENSMUSG00000025235.8,protein_coding,Bbs4,0.07306558988687413
ENSMUSG00000024193.7,protein_coding,Phf1,0.07303578647526357
ENSMUSG00000050914.16,protein_coding,Ankrd37,0.07301261433351323
ENSMUSG00000027171.10,protein_coding,Prrg4,0.07301022266754675
ENSMUSG00000026831.16,protein_coding,1700007K13Rik,0.07298697966466754
ENSMUSG00000032803.15,protein_coding,Cdv3,0.0729715330125428
ENSMUSG00000046329.14,protein_coding,Slc25a23,0.07296667851288727
ENSMUSG00000023277.12,protein_coding,Twf2,0.07296001945271224
ENSMUSG00000021408.14,protein_coding,Ripk1,0.07294997974528118
ENSMUSG00000063800.5,protein_coding,Prpf38a,0.07293880720211807
ENSMUSG00000033436.13,protein_coding,Armcx2,0.0729275620878933
ENSMUSG00000005804.14,protein_coding,Bloc1s6,0.07291789531918914
ENSMUSG00000024691.13,protein_coding,Fam111a,0.07289502318395912
ENSMUSG00000016552.13,protein_coding,Foxred2,0.07286257065195031
ENSMUSG00000026616.15,protein_coding,Cr2,0.07286093319481737
ENSMUSG00000021772.14,protein_coding,Nkiras1,0.07284202035585002
ENSMUSG00000001674.11,protein_coding,Ddx18,0.07283756633914204
ENSMUSG00000052423.14,protein_coding,B4galt3,0.07282862623549981
ENSMUSG00000021555.14,protein_coding,Naa35,0.0728178198487693
ENSMUSG00000070953.13,protein_coding,Rabepk,0.07280901157354093
ENSMUSG00000035173.14,protein_coding,Ccdc186,0.0728020447488725
ENSMUSG00000026873.9,protein_coding,Phf19,0.07273496869360263
ENSMUSG00000020137.4,protein_coding,Thap2,0.07272623774805628
ENSMUSG00000058794.12,protein_coding,Nfe2,0.07263491203082424
ENSMUSG00000039661.14,protein_coding,Dusp26,0.07263046235638208
ENSMUSG00000032268.13,protein_coding,Tmprss5,0.07259457370392837
ENSMUSG00000019794.13,protein_coding,Katna1,0.07258485232415289
ENSMUSG00000062646.12,protein_coding,Ganc,0.07256947781459323
ENSMUSG00000038702.6,protein_coding,Dsel,0.0725533883877401
ENSMUSG00000054428.12,protein_coding,Atpif1,0.07254892705809105
ENSMUSG00000043243.15,protein_coding,Fam129c,0.07254862652871877
ENSMUSG00000032122.15,protein_coding,Slc37a2,0.07254703411643704
ENSMUSG00000027907.4,protein_coding,S100a11,0.07254685192057278
ENSMUSG00000025940.6,protein_coding,Tmem70,0.07251862326879543
ENSMUSG00000026739.13,protein_coding,Bmi1,0.07248688582925863
ENSMUSG00000025531.14,protein_coding,Chm,0.07245233937346625
ENSMUSG00000025381.2,protein_coding,Cnpy2,0.07244593079002225
ENSMUSG00000001473.6,protein_coding,Tubb6,0.07244542645831069
ENSMUSG00000059182.7,protein_coding,Skap2,0.07241248198827385
ENSMUSG00000025178.8,protein_coding,Pi4k2a,0.07240855285110331
ENSMUSG00000003283.14,protein_coding,Hck,0.07238748279127392
ENSMUSG00000068394.4,protein_coding,Cep152,0.07236617129352554
ENSMUSG00000042097.17,protein_coding,Zfp239,0.07236055102180092
ENSMUSG00000029312.12,protein_coding,Klhl8,0.07235138502977861
ENSMUSG00000033597.8,protein_coding,Caskin1,0.07231694264697339
ENSMUSG00000015605.5,protein_coding,Srf,0.0722933970027495
ENSMUSG00000041231.15,protein_coding,Ublcp1,0.07227366024714865
ENSMUSG00000002799.5,protein_coding,Jag2,0.07223757768282167
ENSMUSG00000055371.17,protein_coding,Stam2,0.07223124133253947
ENSMUSG00000032078.17,protein_coding,Zpr1,0.0722281226832564
ENSMUSG00000035540.12,protein_coding,Gc,0.0721855203244292
ENSMUSG00000037922.13,protein_coding,Bank1,0.07216213332522854
ENSMUSG00000093904.2,protein_coding,Tomm20,0.0721543144077248
ENSMUSG00000002980.14,protein_coding,Bcam,0.07213799001455595
ENSMUSG00000026204.15,protein_coding,Ptprn,0.07213397950184464
ENSMUSG00000032854.12,protein_coding,Ugt8a,0.07211531453696698
ENSMUSG00000030347.6,protein_coding,D6Wsu163e,0.07210009036963022
ENSMUSG00000091264.2,protein_coding,Smim13,0.072083040246386
ENSMUSG00000040688.16,protein_coding,Tbl3,0.07206871404556137
ENSMUSG00000026811.18,protein_coding,St6galnac6,0.07206190049608918
ENSMUSG00000071528.3,protein_coding,Usmg5,0.07203422719458877
ENSMUSG00000061099.12,protein_coding,Gapdhs,0.07199124873549582
ENSMUSG00000070527.3,protein_coding,Mkrn3,0.07198251693089859
ENSMUSG00000037373.12,protein_coding,Ctbp1,0.07196014363529489
ENSMUSG00000001829.17,protein_coding,Clpb,0.07189563339480662
ENSMUSG00000051890.13,protein_coding,Klhdc1,0.0718853114228881
ENSMUSG00000027247.16,protein_coding,Arhgap1,0.0718820620289905
ENSMUSG00000009614.16,protein_coding,Sardh,0.07185320644359094
ENSMUSG00000032939.14,protein_coding,Nup93,0.07184959946695497
ENSMUSG00000071723.7,protein_coding,Gspt2,0.07182841838117404
ENSMUSG00000068882.13,protein_coding,Ssb,0.07182268753145624
ENSMUSG00000090592.2,protein_coding,Gm17571,0.07180672553552558
ENSMUSG00000038215.15,protein_coding,Cep44,0.07179719123232038
ENSMUSG00000004069.16,protein_coding,Dnaja3,0.07179076268671579
ENSMUSG00000037965.14,protein_coding,Zc3h7a,0.07177293190167858
ENSMUSG00000040034.15,protein_coding,Nup43,0.07175049482144502
ENSMUSG00000017390.15,protein_coding,Aldoc,0.07174598240186646
ENSMUSG00000035754.7,protein_coding,Wdr18,0.07173207369103385
ENSMUSG00000041453.12,protein_coding,Rpl21,0.07171101142226088
ENSMUSG00000050890.15,protein_coding,Pdik1l,0.07165130742787094
ENSMUSG00000022269.13,protein_coding,March11,0.07162663704492489
ENSMUSG00000030946.13,protein_coding,Lhpp,0.07161106573370969
ENSMUSG00000020775.13,protein_coding,Mrpl38,0.07159092181684062
ENSMUSG00000025407.6,protein_coding,Gli1,0.07158258242925145
ENSMUSG00000050132.13,protein_coding,Sarm1,0.07156534954615504
ENSMUSG00000020075.7,protein_coding,Ddx21,0.07155968288141212
ENSMUSG00000019539.11,protein_coding,Rcn3,0.07152909202158178
ENSMUSG00000072964.14,protein_coding,Bhlhb9,0.07150990959216144
ENSMUSG00000039914.5,protein_coding,Coq10a,0.07149583931352786
ENSMUSG00000049091.6,protein_coding,Sephs2,0.07149430265298588
ENSMUSG00000037740.8,protein_coding,Mrps26,0.07145150197621014
ENSMUSG00000024319.17,protein_coding,Vps52,0.07143443179256789
ENSMUSG00000029366.10,protein_coding,Dck,0.07143225162518414
ENSMUSG00000029859.6,protein_coding,Epha1,0.0714259998095645
ENSMUSG00000026765.12,protein_coding,Lypd6b,0.07137517073617261
ENSMUSG00000071014.10,protein_coding,Ndufb6,0.07132656059202182
ENSMUSG00000021432.14,protein_coding,Slc35b3,0.07131916429608882
ENSMUSG00000019370.10,protein_coding,Calm3,0.07123822432690509
ENSMUSG00000073684.13,protein_coding,Faap20,0.07122181080699799
ENSMUSG00000053929.16,protein_coding,Cyhr1,0.07120979932187431
ENSMUSG00000028589.2,protein_coding,1700012P22Rik,0.07120737576631714
ENSMUSG00000004500.9,protein_coding,Zfp324,0.07120613161071351
ENSMUSG00000030125.11,protein_coding,Lrrc23,0.07118446041229606
ENSMUSG00000025726.11,protein_coding,Slc28a1,0.07117377445315817
ENSMUSG00000050174.15,protein_coding,Nudt6,0.07117324051275618
ENSMUSG00000030672.12,protein_coding,Mylpf,0.0711622804081489
ENSMUSG00000032590.14,protein_coding,Apeh,0.07111905166017722
ENSMUSG00000030722.7,protein_coding,Nfatc2ip,0.0711136700526419
ENSMUSG00000044456.16,protein_coding,Rin3,0.07109352993922567
ENSMUSG00000061584.6,protein_coding,Lyg2,0.07098527970159936
ENSMUSG00000021824.12,protein_coding,Ap3m1,0.07098466839666251
ENSMUSG00000026203.16,protein_coding,Dnajb2,0.0709784013029129
ENSMUSG00000094936.7,protein_coding,Rbm4,0.07097536788044585
ENSMUSG00000027642.15,protein_coding,Rpn2,0.07095441235988917
ENSMUSG00000002763.16,protein_coding,Pex6,0.0709473505274433
ENSMUSG00000010025.19,protein_coding,Aldh3a2,0.07094213169062455
ENSMUSG00000021187.14,protein_coding,Tc2n,0.07091415352014462
ENSMUSG00000041440.18,protein_coding,Gk5,0.07089888860533622
ENSMUSG00000060913.6,protein_coding,Trim55,0.07085199736772506
ENSMUSG00000036580.15,protein_coding,Spg20,0.07080938447221646
ENSMUSG00000070858.11,protein_coding,Gm1673,0.0708070408498126
ENSMUSG00000048546.7,protein_coding,Tob2,0.07079774067587966
ENSMUSG00000036208.13,protein_coding,Nepro,0.07077479824424981
ENSMUSG00000031828.9,protein_coding,Klhl36,0.07076767621763788
ENSMUSG00000109336.1,protein_coding,Samd4b,0.07075759174188878
ENSMUSG00000022034.9,protein_coding,Esco2,0.070742339619253
ENSMUSG00000040848.11,protein_coding,Sft2d2,0.07073835135946052
ENSMUSG00000029390.13,protein_coding,Tmed2,0.07068864471930827
ENSMUSG00000042572.12,protein_coding,Ube2q1,0.0706524158234553
ENSMUSG00000058833.11,protein_coding,2810428I15Rik,0.07064799336475698
ENSMUSG00000038028.9,protein_coding,Tigar,0.07064206708519342
ENSMUSG00000015377.9,protein_coding,Dennd6b,0.07062840159466743
ENSMUSG00000060275.11,protein_coding,Nrg2,0.07061354160301356
ENSMUSG00000025184.10,protein_coding,R3hcc1l,0.07060667097996072
ENSMUSG00000026563.13,protein_coding,Tada1,0.07060046168136629
ENSMUSG00000031774.8,protein_coding,Fam192a,0.07059908090853305
ENSMUSG00000035683.13,protein_coding,Melk,0.07058040252035587
ENSMUSG00000017400.10,protein_coding,Stac2,0.07056896836966581
ENSMUSG00000040272.14,protein_coding,Accs,0.07055988416197526
ENSMUSG00000020778.12,protein_coding,Ten1,0.0705476571242074
ENSMUSG00000036748.15,protein_coding,Cuedc2,0.07054564407479481
ENSMUSG00000090071.4,protein_coding,Cdk5r2,0.0705321327231225
ENSMUSG00000042670.5,protein_coding,Immp1l,0.0705221110925602
ENSMUSG00000021697.12,protein_coding,Depdc1b,0.07051716013557635
ENSMUSG00000039623.13,protein_coding,Ap5z1,0.07047474069361395
ENSMUSG00000001924.15,protein_coding,Uba1,0.07046651369332026
